time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.780474812587,-0.915197209279,16.8869320212,6.18284059566,6.16982732597,0.0,1.14666443448,-1.35233395192,4.23159834281,-0.066428201299,-0.113888797284,0.0,440.8054419102151,439.7087825847576,441.24906317716494,439.4631581449791
2.2800000000000016,0.851781234293,-0.998584569928,17.144978939,6.17868006001,6.16257395561,0.0,1.23088891719,-1.42762495887,4.36920296015,-0.0759174495161,-0.140996378797,0.0,471.3385442921713,469.2258386610413,468.85473536950025,468.11342020629775
2.3400000000000016,0.928109489581,-1.08641600641,17.4096689482,6.17370698168,6.15400863668,0.0,1.31417509857,-1.50051593418,4.45319459774,-0.102853289225,-0.146523412199,0.0,455.0695407254208,454.608332774603,455.36482822623725,453.1989283352864
2.4000000000000017,1.00907040412,-1.17827686927,17.6753005437,6.16729685001,6.14493967139,0.0,1.38523760503,-1.56202676211,4.40113197668,-0.116298715011,-0.162520493843,0.0,411.7247079078416,410.2828927968394,412.1951520497028,410.9938956779254
2.4600000000000017,1.09487508241,-1.27429308663,17.9408210424,6.16034834398,6.13499195345,0.0,1.47579423463,-1.63913065109,4.44900008131,-0.11484635892,-0.17330395143,0.0,444.6615083061582,443.7507229084928,445.1730981674806,445.2799718433803
2.520000000000002,1.18602513944,-1.37483913568,18.2073351599,6.15351523288,6.12427508016,0.0,1.56341776461,-1.71297725922,4.43449422308,-0.11203064331,-0.19218867084,0.0,426.42757462580613,424.7782765208894,425.3010007780129,425.529940251028
2.580000000000002,1.28289690142,-1.48015640163,18.4746285719,6.14639256822,6.1132993525,0.0,1.66662490006,-1.79819065182,4.47468041914,-0.137432410726,-0.16893804201,0.0,442.9000225900703,444.7754357925406,445.6662754196611,443.57174547795677
2.640000000000002,1.38596379365,-1.59056761695,18.743142919,6.13798104426,6.10326073552,0.0,1.76977555651,-1.8828807207,4.47533729245,-0.146370153265,-0.164242858949,0.0,432.5914621225318,432.9590917103184,432.91556442369193,432.14380982780506
2.700000000000002,1.49534272885,-1.70616915267,19.0113646128,6.12927055825,6.09352753988,0.0,1.87698500121,-1.97122702766,4.46494121619,-0.14288784379,-0.158458154092,0.0,429.7935600542353,430.25759297949236,429.891472816331,430.1660037722848
2.760000000000002,1.61168468612,-1.82751361452,19.2807678118,6.12029932786,6.08375000427,0.0,2.00188812623,-2.07433888951,4.51439602413,-0.168034349651,-0.173945083893,0.0,451.0604937627924,449.78270444207953,451.91776582301895,449.8647050802162
2.820000000000002,1.73517823879,-1.95479469617,19.5505060061,6.11010195907,6.07321100988,0.0,2.11538488547,-2.1691702533,4.47645051613,-0.174100634255,-0.179292581161,0.0,423.431433057422,422.93961619162235,424.0314181667721,423.4805921827264
2.880000000000002,1.86634044602,-2.08848986534,19.82104278,6.09972128451,6.06257123462,0.0,2.25758122306,-2.28822618294,4.54043644863,-0.170919843611,-0.173672396663,0.0,457.65207315027027,458.06992547496,458.2877158152563,458.5127376592151
2.940000000000002,2.00644398234,-2.2296955877,20.0962241041,6.08899547797,6.05182306187,0.0,2.41341020931,-2.41952281933,4.63106514444,-0.20298757826,-0.193232440258,0.0,469.287688154048,467.7371010862525,470.1465064568398,467.624771183492
3.000000000000002,2.15515990981,-2.37821439364,20.3727933216,6.07759179775,6.04023557952,0.0,2.54466584178,-2.53200327036,4.58730350829,-0.172161214687,-0.19291045145,0.0,427.480234538439,427.46968836184186,426.0451395030818,428.63537534661367
3.0600000000000023,2.3139496231,-2.53531923971,20.6545239944,6.0671558277,6.02830851977,0.0,2.74933495218,-2.70571723172,4.80162301281,-0.177729031442,-0.214332150436,0.0,511.48741878683023,509.92575814612667,509.61451632772423,509.1914239784235
3.1200000000000023,2.48438142913,-2.7023285431,20.9455318756,6.0564010395,6.01625025385,0.0,2.93270907021,-2.86210023242,4.89707501672,-0.182463394243,-0.18264999423,0.0,477.63272412791116,480.0058384547176,478.7269952604114,478.33800679577905
3.1800000000000024,2.66526215917,-2.87828611488,21.2393512865,6.04559616319,6.0061674005,0.0,3.09738589999,-3.00397091605,4.89589867363,-0.17570453231,-0.148559793512,0.0,449.3325981034935,452.0606410446498,450.9579938011662,451.4728982320056
3.2400000000000024,2.8561588742,-3.06291896746,21.5328982528,6.03461589327,5.99725783938,0.0,3.26641775753,-3.15125745745,4.88802293739,-0.204469965962,-0.148358970301,0.0,450.64907227604544,450.6449462005527,452.41444861975134,450.059027337651
3.3000000000000025,3.05814569321,-3.2572583787,21.8284977468,6.02268659617,5.98867255496,0.0,3.46698290737,-3.3276410706,4.96367876599,-0.189427431352,-0.134222711043,0.0,479.12365414479564,480.1798187531747,480.38490391777486,481.48881652412024
3.3600000000000025,3.26954022339,-3.46004348697,22.1196951376,6.01098432212,5.98041527092,0.0,3.58007328976,-3.43268233114,4.74315114086,-0.20964144502,-0.145463068137,0.0,379.4905124364981,378.38841323190485,380.59147423304904,378.6062851804122
3.4200000000000026,3.49037711288,-3.67149227838,22.405486777,5.99896140861,5.97206759095,0.0,3.7816010689,-3.61649699063,4.78171863324,-0.186393208798,-0.128787848088,0.0,471.0337165996627,472.304837634884,471.3538241641759,473.1101366749716
3.4800000000000026,3.72201989396,-3.89294536401,22.6892295588,5.98783086051,5.96441101454,0.0,3.9402656858,-3.766070997,4.67579297658,-0.18379974357,-0.125353796403,0.0,426.1625132452469,426.44039077651917,425.26853552152653,425.45560662376255
3.5400000000000027,3.96439167398,-4.12452515649,22.9697334336,5.97696788409,5.95687459784,0.0,4.13911546508,-3.95400661501,4.67302248192,-0.1760567963,-0.126117582297,0.0,463.8914668880834,463.81784246146054,462.2003895617559,462.78002282605377
3.6000000000000028,4.21895214061,-4.36770259448,23.250348569,5.96634264973,5.94948399571,0.0,4.34650935669,-4.15260699198,4.67937319121,-0.179228837944,-0.117867640661,0.0,468.8409963536517,469.4687765298369,469.3708571872477,469.0961278782255
3.660000000000003,4.48544026604,-4.6224273888,23.52950585,5.95543190695,5.94223391475,0.0,4.53670446717,-4.33894945092,4.62476924631,-0.187663762912,-0.127542419856,0.0,451.09648738369873,450.3013198410742,453.1677601900358,452.45763364108024
3.720000000000003,4.76167313404,-4.88691430626,23.8005808481,5.94391931435,5.93424273791,0.0,4.67152864257,-4.47811293751,4.41096959786,-0.201999015624,-0.147918907563,0.0,396.36029793261173,394.46340567554876,395.7858613448104,394.42260479825865
3.780000000000003,5.04925253396,-5.16281297441,24.0669369305,5.93205578712,5.92509103689,0.0,4.91471150601,-4.71919270711,4.46539496284,-0.190326672027,-0.163848345902,0.0,492.8860847225936,491.68745001890704,490.9285606355535,491.75982195503167
3.840000000000003,5.35075595749,-5.45264170898,24.3343115292,5.92036797047,5.91487170272,0.0,5.13577884413,-4.942405241,4.44531634206,-0.205686725017,-0.188180488164,0.0,472.40133967671204,470.49423031836943,473.0712902448507,471.8518880859704
3.900000000000003,5.6641370089,-5.75464281984,24.596578186,5.90811194444,5.9032637919,0.0,5.31082574027,-5.12504697283,4.29591951261,-0.201573584711,-0.206949691435,0.0,431.6971996687212,430.07173684972383,429.00892328334726,429.3155414872912
3.960000000000003,5.98806869113,-6.06768525254,24.849510716,5.89546557142,5.89070189928,0.0,5.48751705037,-5.31041899191,4.1341334418,-0.244411417302,-0.21468465421,0.0,428.2221568269478,427.51833659824246,429.8710155351399,426.1760077253772
4.020000000000002,6.32334562562,-6.39256863444,25.0938894304,5.88091999917,5.87732394782,0.0,5.68894834227,-5.51978970692,4.01023588603,-0.238732383915,-0.249701389754,0.0,446.1866160125939,443.26663793728864,445.36085238571593,445.7666404541356
4.080000000000001,6.67128558053,-6.73057466155,25.3314665559,5.86608702663,5.86195571955,0.0,5.90970694117,-5.74771914101,3.90699786665,-0.275235941181,-0.273821223475,0.0,457.0758473504868,455.0838424899479,459.2894716866564,456.3228398522665
4.14,7.03242595071,-7.08222639217,25.5620624235,5.84958708619,5.84584625953,0.0,6.12898435936,-5.97469684577,3.77743265505,-0.27453039792,-0.259549800718,0.0,451.65589698695834,452.734184957069,452.7084242697689,452.6902565979863
4.199999999999998,7.40783886933,-7.44852057134,25.7863587439,5.83333542934,5.83050848296,0.0,6.38526346502,-6.23566974186,3.69642699047,-0.264393974443,-0.248772809691,0.0,474.78927310074215,475.554501710407,475.93094253107284,476.637553803767
4.259999999999997,7.79891682258,-7.83075962801,26.005620801,5.81710965644,5.81498364004,0.0,6.65102171118,-6.50609875265,3.6095160864,-0.286561177028,-0.304377062296,0.0,482.41402184965824,478.12883494425205,480.925919666652,479.17466144439845
4.319999999999996,8.20521054685,-8.22858883468,26.217654562,5.79968116694,5.79653778106,0.0,6.89269432348,-6.75533042991,3.45566002817,-0.299723996635,-0.314350028673,0.0,463.6274272868397,462.7504367226532,462.17095025351546,461.0493145513467
4.379999999999995,8.6276779628,-8.64282545467,26.4224983028,5.78174593585,5.77751702113,0.0,7.18996032379,-7.05275432481,3.36882397628,-0.297364014707,-0.322936728537,0.0,495.0829310878427,494.35878854122876,494.5592063317686,494.652037711685
4.439999999999993,9.06609859301,-9.07324188169,26.618320172,5.76404974869,5.75871830696,0.0,7.42455540726,-7.29482158658,3.15604093485,-0.290487078783,-0.298914637013,0.0,454.8713695282164,456.69331171471043,454.28862691773236,454.7535533224121
4.499999999999992,9.51908741674,-9.51859900079,26.8014666875,5.74635505712,5.74082951268,0.0,7.67536843926,-7.55068469385,2.94611965466,-0.305650897998,-0.296656785678,0.0,462.4951521771074,462.58636698678157,464.7097609425824,463.4342116398903
4.559999999999991,9.98505802716,-9.97756472268,26.968467128,5.72838180672,5.72335231223,0.0,7.85745667651,-7.74873448707,2.61892812873,-0.28954912021,-0.282290484759,0.0,420.048153448914,421.20101697514986,418.96539955494177,420.2661532752824
4.6199999999999894,10.462080524,-10.4485565697,27.1155556381,5.71162400905,5.70651619426,0.0,8.0436806687,-7.95152237657,2.28237616381,-0.264191144371,-0.277429657643,0.0,421.6028954968597,421.9384670988674,418.9579261102073,421.07306408249246
4.679999999999988,10.9514222607,-10.9327093273,27.2434913342,5.69550948602,5.69016025296,0.0,8.26786584301,-8.18721360273,1.97996262826,-0.279197284172,-0.264377765251,0.0,441.35790138085457,442.3585314585321,442.9312520171883,441.6212066487111
4.739999999999987,11.4550051126,-11.4316965756,27.3537744047,5.67858992229,5.67405876389,0.0,8.51814218852,-8.44585917803,1.69350505817,-0.288252250705,-0.277799477198,0.0,455.3931551015785,454.2465692611273,458.14833313604686,457.3492593281203
4.799999999999986,11.9732947132,-11.9459959344,27.4459903354,5.66179191704,5.65745970285,0.0,8.75809670239,-8.69760592364,1.37777094468,-0.267143097421,-0.274452739172,0.0,451.59964918894826,451.79356581820906,449.69640320774806,451.3250257262465
4.859999999999984,12.5040814879,-12.4739179144,27.5166437793,5.64677189312,5.64109564511,0.0,8.93501799958,-8.90030041205,0.975672725142,-0.228935685153,-0.269508830818,0.0,415.9267722020676,416.27903747106063,415.5912098448805,418.8589905507742
4.919999999999983,13.0505860825,-13.0181148136,27.568232476,5.63297298756,5.62467986132,0.0,9.28100317487,-9.23901916182,0.740061281329,-0.232156146329,-0.283345292658,0.0,502.86717783358995,501.7969248217243,502.38643665522545,502.10683099722087
